"","Country","Year","Indicator","RCode","Region","CCode","Male","Female","Both_Sexes"
"1064","Republic of Moldova",2019,"Life expectancy at birth (years)","EUR","Europe","MDA",69.26,77.12,73.26
"1065","Romania",2000,"Life expectancy at age 60 (years)","EUR","Europe","ROU",16.41,19.73,18.19
"1066","Romania",2000,"Life expectancy at birth (years)","EUR","Europe","ROU",67.98,74.92,71.39
"1067","Romania",2010,"Life expectancy at age 60 (years)","EUR","Europe","ROU",17.07,21.11,19.23
"1068","Romania",2010,"Life expectancy at birth (years)","EUR","Europe","ROU",70.07,77.43,73.7
"1069","Romania",2015,"Life expectancy at age 60 (years)","EUR","Europe","ROU",17.57,21.87,19.87
"1070","Romania",2015,"Life expectancy at birth (years)","EUR","Europe","ROU",71.28,78.42,74.82
"1071","Romania",2019,"Life expectancy at age 60 (years)","EUR","Europe","ROU",17.81,22.39,20.25
"1072","Romania",2019,"Life expectancy at birth (years)","EUR","Europe","ROU",71.95,79.26,75.57
"1073","Russian Federation",2000,"Life expectancy at age 60 (years)","EUR","Europe","RUS",13.29,18.7,16.38
"1074","Russian Federation",2000,"Life expectancy at birth (years)","EUR","Europe","RUS",59.02,72.25,65.29
"1075","Russian Federation",2010,"Life expectancy at age 60 (years)","EUR","Europe","RUS",14.53,20.15,17.76
"1076","Russian Federation",2010,"Life expectancy at birth (years)","EUR","Europe","RUS",62.94,74.72,68.76
"1077","Russian Federation",2015,"Life expectancy at age 60 (years)","EUR","Europe","RUS",15.92,21.39,19.11
"1078","Russian Federation",2015,"Life expectancy at birth (years)","EUR","Europe","RUS",65.85,76.6,71.3
"1079","Russian Federation",2019,"Life expectancy at age 60 (years)","EUR","Europe","RUS",16.8,22.19,19.93
"1080","Russian Federation",2019,"Life expectancy at birth (years)","EUR","Europe","RUS",68.18,78,73.23
"1081","Rwanda",2000,"Life expectancy at age 60 (years)","AFR","Africa","RWA",11.82,14.96,13.37
"1082","Rwanda",2000,"Life expectancy at birth (years)","AFR","Africa","RWA",45.88,49.19,47.51
"1083","Rwanda",2010,"Life expectancy at age 60 (years)","AFR","Africa","RWA",15.87,18.65,17.37
"1084","Rwanda",2010,"Life expectancy at birth (years)","AFR","Africa","RWA",62.31,66.51,64.44
"1085","Rwanda",2015,"Life expectancy at age 60 (years)","AFR","Africa","RWA",16.47,19.05,17.88
"1086","Rwanda",2015,"Life expectancy at birth (years)","AFR","Africa","RWA",65.47,69.82,67.69
"1087","Rwanda",2019,"Life expectancy at age 60 (years)","AFR","Africa","RWA",16.65,19.16,18.02
"1088","Rwanda",2019,"Life expectancy at birth (years)","AFR","Africa","RWA",66.88,71.24,69.1
"1089","Saint Lucia",2000,"Life expectancy at age 60 (years)","AMR","Americas","LCA",18.5,21.66,20.03
"1090","Saint Lucia",2000,"Life expectancy at birth (years)","AMR","Americas","LCA",70.31,76.32,73.21
"1091","Saint Lucia",2010,"Life expectancy at age 60 (years)","AMR","Americas","LCA",19.92,24.29,22.02
"1092","Saint Lucia",2010,"Life expectancy at birth (years)","AMR","Americas","LCA",71.86,78.87,75.2
"1093","Saint Lucia",2015,"Life expectancy at age 60 (years)","AMR","Americas","LCA",19.8,23.78,21.69
"1094","Saint Lucia",2015,"Life expectancy at birth (years)","AMR","Americas","LCA",71.82,78.52,75.01
"1095","Saint Lucia",2019,"Life expectancy at age 60 (years)","AMR","Americas","LCA",19.16,22.91,20.91
"1096","Saint Lucia",2019,"Life expectancy at birth (years)","AMR","Americas","LCA",71.3,77.71,74.33
"1097","Saint Vincent and the Grenadines",2000,"Life expectancy at age 60 (years)","AMR","Americas","VCT",17.47,19.46,18.52
"1098","Saint Vincent and the Grenadines",2000,"Life expectancy at birth (years)","AMR","Americas","VCT",68.51,72.81,70.61
"1099","Saint Vincent and the Grenadines",2010,"Life expectancy at age 60 (years)","AMR","Americas","VCT",18.99,20.7,19.82
"1100","Saint Vincent and the Grenadines",2010,"Life expectancy at birth (years)","AMR","Americas","VCT",70.92,74.99,72.85
"1101","Saint Vincent and the Grenadines",2015,"Life expectancy at age 60 (years)","AMR","Americas","VCT",19.2,21.04,20.09
"1102","Saint Vincent and the Grenadines",2015,"Life expectancy at birth (years)","AMR","Americas","VCT",70.3,74.91,72.47
"1103","Saint Vincent and the Grenadines",2019,"Life expectancy at age 60 (years)","AMR","Americas","VCT",20.16,21.63,20.87
"1104","Saint Vincent and the Grenadines",2019,"Life expectancy at birth (years)","AMR","Americas","VCT",71.32,75.32,73.22
"1105","Samoa",2000,"Life expectancy at age 60 (years)","WPR","Western Pacific","WSM",16.07,18.02,17.05
"1106","Samoa",2000,"Life expectancy at birth (years)","WPR","Western Pacific","WSM",66.46,70.78,68.51
"1107","Samoa",2010,"Life expectancy at age 60 (years)","WPR","Western Pacific","WSM",16.82,18.15,17.51
"1108","Samoa",2010,"Life expectancy at birth (years)","WPR","Western Pacific","WSM",68.08,71.16,69.57
"1109","Samoa",2015,"Life expectancy at age 60 (years)","WPR","Western Pacific","WSM",17.11,18.2,17.68
"1110","Samoa",2015,"Life expectancy at birth (years)","WPR","Western Pacific","WSM",68.68,71.49,70.04
"1111","Samoa",2019,"Life expectancy at age 60 (years)","WPR","Western Pacific","WSM",17.35,18.32,17.86
"1112","Samoa",2019,"Life expectancy at birth (years)","WPR","Western Pacific","WSM",69.16,71.85,70.45
"1113","Sao Tome and Principe",2000,"Life expectancy at age 60 (years)","AFR","Africa","STP",16.6,17.46,17.07
"1114","Sao Tome and Principe",2000,"Life expectancy at birth (years)","AFR","Africa","STP",62.55,64.31,63.45
"1115","Sao Tome and Principe",2010,"Life expectancy at age 60 (years)","AFR","Africa","STP",16.74,18.1,17.48
"1116","Sao Tome and Principe",2010,"Life expectancy at birth (years)","AFR","Africa","STP",66.89,69.55,68.24
"1117","Sao Tome and Principe",2015,"Life expectancy at age 60 (years)","AFR","Africa","STP",16.65,18.38,17.57
"1118","Sao Tome and Principe",2015,"Life expectancy at birth (years)","AFR","Africa","STP",68.05,71.12,69.6
"1119","Sao Tome and Principe",2019,"Life expectancy at age 60 (years)","AFR","Africa","STP",16.72,18.63,17.73
"1120","Sao Tome and Principe",2019,"Life expectancy at birth (years)","AFR","Africa","STP",68.79,71.99,70.42
"1121","Saudi Arabia",2000,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","SAU",16.9,18.18,17.5
"1122","Saudi Arabia",2000,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","SAU",69.59,71.62,70.52
"1123","Saudi Arabia",2010,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","SAU",17.44,19.33,18.3
"1124","Saudi Arabia",2010,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","SAU",70.39,73.67,71.76
"1125","Saudi Arabia",2015,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","SAU",18.43,20.26,19.22
"1126","Saudi Arabia",2015,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","SAU",71.73,75.25,73.15
"1127","Saudi Arabia",2019,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","SAU",19.25,20.77,19.9
"1128","Saudi Arabia",2019,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","SAU",73.11,76.15,74.31
"1129","Senegal",2000,"Life expectancy at age 60 (years)","AFR","Africa","SEN",15.5,17.65,16.61
"1130","Senegal",2000,"Life expectancy at birth (years)","AFR","Africa","SEN",56.87,60.32,58.6
"1131","Senegal",2010,"Life expectancy at age 60 (years)","AFR","Africa","SEN",16.51,18.49,17.57
"1132","Senegal",2010,"Life expectancy at birth (years)","AFR","Africa","SEN",63.67,67.15,65.47
"1133","Senegal",2015,"Life expectancy at age 60 (years)","AFR","Africa","SEN",16.83,18.68,17.85
"1134","Senegal",2015,"Life expectancy at birth (years)","AFR","Africa","SEN",65.46,68.77,67.2
"1135","Senegal",2019,"Life expectancy at age 60 (years)","AFR","Africa","SEN",17.18,18.92,18.15
"1136","Senegal",2019,"Life expectancy at birth (years)","AFR","Africa","SEN",66.82,70.14,68.58
"1137","Serbia",2000,"Life expectancy at age 60 (years)","EUR","Europe","SRB",15.66,18.41,17.11
"1138","Serbia",2000,"Life expectancy at birth (years)","EUR","Europe","SRB",68.66,74.28,71.43
"1139","Serbia",2010,"Life expectancy at age 60 (years)","EUR","Europe","SRB",17.12,20.03,18.63
"1140","Serbia",2010,"Life expectancy at birth (years)","EUR","Europe","SRB",71.63,76.83,74.2
"1141","Serbia",2015,"Life expectancy at age 60 (years)","EUR","Europe","SRB",17.59,20.75,19.23
"1142","Serbia",2015,"Life expectancy at birth (years)","EUR","Europe","SRB",72.69,77.76,75.21
"1143","Serbia",2019,"Life expectancy at age 60 (years)","EUR","Europe","SRB",17.93,21.1,19.58
"1144","Serbia",2019,"Life expectancy at birth (years)","EUR","Europe","SRB",73.46,78.28,75.87
"1145","Seychelles",2000,"Life expectancy at age 60 (years)","AFR","Africa","SYC",16.57,21.05,18.97
"1146","Seychelles",2000,"Life expectancy at birth (years)","AFR","Africa","SYC",67.81,76.28,71.87
"1147","Seychelles",2010,"Life expectancy at age 60 (years)","AFR","Africa","SYC",17.1,21.44,19.33
"1148","Seychelles",2010,"Life expectancy at birth (years)","AFR","Africa","SYC",69.57,76.84,73.01
"1149","Seychelles",2015,"Life expectancy at age 60 (years)","AFR","Africa","SYC",17.59,21.4,19.53
"1150","Seychelles",2015,"Life expectancy at birth (years)","AFR","Africa","SYC",69.95,76.83,73.2
"1151","Seychelles",2019,"Life expectancy at age 60 (years)","AFR","Africa","SYC",17.47,21.51,19.5
"1152","Seychelles",2019,"Life expectancy at birth (years)","AFR","Africa","SYC",69.98,77.15,73.34
"1153","Sierra Leone",2000,"Life expectancy at age 60 (years)","AFR","Africa","SLE",14.34,16.3,15.37
"1154","Sierra Leone",2000,"Life expectancy at birth (years)","AFR","Africa","SLE",46.77,50.73,48.73
"1155","Sierra Leone",2010,"Life expectancy at age 60 (years)","AFR","Africa","SLE",14.96,16.34,15.7
"1156","Sierra Leone",2010,"Life expectancy at birth (years)","AFR","Africa","SLE",53.65,55.78,54.74
"1157","Sierra Leone",2015,"Life expectancy at age 60 (years)","AFR","Africa","SLE",15.78,16.83,16.36
"1158","Sierra Leone",2015,"Life expectancy at birth (years)","AFR","Africa","SLE",55.9,57.93,56.94
"1159","Sierra Leone",2019,"Life expectancy at age 60 (years)","AFR","Africa","SLE",16.43,17.44,16.99
"1160","Sierra Leone",2019,"Life expectancy at birth (years)","AFR","Africa","SLE",59.6,61.9,60.77
"1161","Singapore",2000,"Life expectancy at age 60 (years)","WPR","Western Pacific","SGP",19.75,23.06,21.46
"1162","Singapore",2000,"Life expectancy at birth (years)","WPR","Western Pacific","SGP",76.2,80.71,78.44
"1163","Singapore",2010,"Life expectancy at age 60 (years)","WPR","Western Pacific","SGP",22.17,25.83,24.1
"1164","Singapore",2010,"Life expectancy at birth (years)","WPR","Western Pacific","SGP",79.36,84.01,81.7
"1165","Singapore",2015,"Life expectancy at age 60 (years)","WPR","Western Pacific","SGP",23.31,26.67,25.06
"1166","Singapore",2015,"Life expectancy at birth (years)","WPR","Western Pacific","SGP",80.72,84.89,82.81
"1167","Singapore",2019,"Life expectancy at age 60 (years)","WPR","Western Pacific","SGP",23.78,27.22,25.54
"1168","Singapore",2019,"Life expectancy at birth (years)","WPR","Western Pacific","SGP",81.05,85.45,83.22
"1169","Slovakia",2000,"Life expectancy at age 60 (years)","EUR","Europe","SVK",15.92,20.66,18.51
"1170","Slovakia",2000,"Life expectancy at birth (years)","EUR","Europe","SVK",69.16,77.43,73.3
"1171","Slovakia",2010,"Life expectancy at age 60 (years)","EUR","Europe","SVK",17.2,21.92,19.8
"1172","Slovakia",2010,"Life expectancy at birth (years)","EUR","Europe","SVK",71.69,79.12,75.47
"1173","Slovakia",2015,"Life expectancy at age 60 (years)","EUR","Europe","SVK",18.41,23.04,20.95
"1174","Slovakia",2015,"Life expectancy at birth (years)","EUR","Europe","SVK",73.48,80.37,77.01
"1175","Slovakia",2019,"Life expectancy at age 60 (years)","EUR","Europe","SVK",19.27,23.93,21.81
"1176","Slovakia",2019,"Life expectancy at birth (years)","EUR","Europe","SVK",74.84,81.44,78.23
"1177","Slovenia",2000,"Life expectancy at age 60 (years)","EUR","Europe","SVN",17.67,22.67,20.47
"1178","Slovenia",2000,"Life expectancy at birth (years)","EUR","Europe","SVN",72.18,79.74,76.05
"1179","Slovenia",2010,"Life expectancy at age 60 (years)","EUR","Europe","SVN",20.29,24.83,22.77
"1180","Slovenia",2010,"Life expectancy at birth (years)","EUR","Europe","SVN",76.25,82.73,79.55
"1181","Slovenia",2015,"Life expectancy at age 60 (years)","EUR","Europe","SVN",21.11,25.19,23.28
"1182","Slovenia",2015,"Life expectancy at birth (years)","EUR","Europe","SVN",77.57,83.32,80.47
"1183","Slovenia",2019,"Life expectancy at age 60 (years)","EUR","Europe","SVN",21.84,25.64,23.82
"1184","Slovenia",2019,"Life expectancy at birth (years)","EUR","Europe","SVN",78.59,84.06,81.31
"1185","Solomon Islands",2000,"Life expectancy at age 60 (years)","WPR","Western Pacific","SLB",13.67,15.27,14.42
"1186","Solomon Islands",2000,"Life expectancy at birth (years)","WPR","Western Pacific","SLB",60.12,65.24,62.51
"1187","Solomon Islands",2010,"Life expectancy at age 60 (years)","WPR","Western Pacific","SLB",14.13,15.72,14.88
"1188","Solomon Islands",2010,"Life expectancy at birth (years)","WPR","Western Pacific","SLB",61.3,66.4,63.69
"1189","Solomon Islands",2015,"Life expectancy at age 60 (years)","WPR","Western Pacific","SLB",14.51,16.09,15.27
"1190","Solomon Islands",2015,"Life expectancy at birth (years)","WPR","Western Pacific","SLB",62.34,67.41,64.74
"1191","Solomon Islands",2019,"Life expectancy at age 60 (years)","WPR","Western Pacific","SLB",14.71,16.28,15.47
"1192","Solomon Islands",2019,"Life expectancy at birth (years)","WPR","Western Pacific","SLB",62.87,67.87,65.25
"1193","Somalia",2000,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","SOM",11.56,14.74,13.07
"1194","Somalia",2000,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","SOM",47.6,52.58,49.87
"1195","Somalia",2010,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","SOM",12.2,15.42,13.69
"1196","Somalia",2010,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","SOM",49.49,54.91,51.98
"1197","Somalia",2015,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","SOM",12.83,15.82,14.23
"1198","Somalia",2015,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","SOM",52.17,57.31,54.57
"1199","Somalia",2019,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","SOM",13.22,16.01,14.54
"1200","Somalia",2019,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","SOM",54.01,59.22,56.47
"1201","South Africa",2000,"Life expectancy at age 60 (years)","AFR","Africa","ZAF",14.4,17.96,16.22
"1202","South Africa",2000,"Life expectancy at birth (years)","AFR","Africa","ZAF",53.08,58.63,55.75
"1203","South Africa",2010,"Life expectancy at age 60 (years)","AFR","Africa","ZAF",15.07,18.5,16.92
"1204","South Africa",2010,"Life expectancy at birth (years)","AFR","Africa","ZAF",55.04,59.24,57.14
"1205","South Africa",2015,"Life expectancy at age 60 (years)","AFR","Africa","ZAF",15.93,19.12,17.68
"1206","South Africa",2015,"Life expectancy at birth (years)","AFR","Africa","ZAF",59.82,65.34,62.57
"1207","South Africa",2019,"Life expectancy at age 60 (years)","AFR","Africa","ZAF",17.34,20.52,19.12
"1208","South Africa",2019,"Life expectancy at birth (years)","AFR","Africa","ZAF",62.2,68.29,65.25
"1209","South Sudan",2000,"Life expectancy at age 60 (years)","AFR","Africa","SSD",14.95,17.65,16.3
"1210","South Sudan",2000,"Life expectancy at birth (years)","AFR","Africa","SSD",52.05,56.38,54.15
"1211","South Sudan",2010,"Life expectancy at age 60 (years)","AFR","Africa","SSD",15.87,18.48,17.17
"1212","South Sudan",2010,"Life expectancy at birth (years)","AFR","Africa","SSD",59.2,63.08,61.1
"1213","South Sudan",2015,"Life expectancy at age 60 (years)","AFR","Africa","SSD",16.19,18.68,17.44
"1214","South Sudan",2015,"Life expectancy at birth (years)","AFR","Africa","SSD",59.8,64.3,61.99
"1215","South Sudan",2019,"Life expectancy at age 60 (years)","AFR","Africa","SSD",16.61,18.93,17.79
"1216","South Sudan",2019,"Life expectancy at birth (years)","AFR","Africa","SSD",60.83,64.84,62.79
"1217","Spain",2000,"Life expectancy at age 60 (years)","EUR","Europe","ESP",20.34,24.82,22.7
"1218","Spain",2000,"Life expectancy at birth (years)","EUR","Europe","ESP",75.69,82.48,79.08
"1219","Spain",2010,"Life expectancy at age 60 (years)","EUR","Europe","ESP",22.15,26.5,24.42
"1220","Spain",2010,"Life expectancy at birth (years)","EUR","Europe","ESP",78.76,84.58,81.69
"1221","Spain",2015,"Life expectancy at age 60 (years)","EUR","Europe","ESP",22.57,26.69,24.71
"1222","Spain",2015,"Life expectancy at birth (years)","EUR","Europe","ESP",79.66,84.94,82.33
"1223","Spain",2019,"Life expectancy at age 60 (years)","EUR","Europe","ESP",23.28,27.34,25.39
"1224","Spain",2019,"Life expectancy at birth (years)","EUR","Europe","ESP",80.68,85.68,83.22
"1225","Sri Lanka",2000,"Life expectancy at age 60 (years)","SEAR","South-East Asia","LKA",18.06,21.22,19.62
"1226","Sri Lanka",2000,"Life expectancy at birth (years)","SEAR","South-East Asia","LKA",67.92,76.3,71.89
"1227","Sri Lanka",2010,"Life expectancy at age 60 (years)","SEAR","South-East Asia","LKA",18.07,21.82,20.03
"1228","Sri Lanka",2010,"Life expectancy at birth (years)","SEAR","South-East Asia","LKA",69.44,77.26,73.3
"1229","Sri Lanka",2015,"Life expectancy at age 60 (years)","SEAR","South-East Asia","LKA",18.65,22.56,20.71
"1230","Sri Lanka",2015,"Life expectancy at birth (years)","SEAR","South-East Asia","LKA",73.05,79.41,76.27
"1231","Sri Lanka",2019,"Life expectancy at age 60 (years)","SEAR","South-East Asia","LKA",18.64,22.63,20.76
"1232","Sri Lanka",2019,"Life expectancy at birth (years)","SEAR","South-East Asia","LKA",73.8,79.81,76.87
"1233","Sudan",2000,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","SDN",16.19,18.33,17.27
"1234","Sudan",2000,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","SDN",60.36,64.67,62.47
"1235","Sudan",2010,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","SDN",17.31,19.07,18.21
"1236","Sudan",2010,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","SDN",64.74,68.41,66.56
"1237","Sudan",2015,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","SDN",17.69,19.32,18.52
"1238","Sudan",2015,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","SDN",66.19,69.71,67.94
"1239","Sudan",2019,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","SDN",17.83,19.41,18.64
"1240","Sudan",2019,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","SDN",67.55,70.76,69.15
"1241","Suriname",2000,"Life expectancy at age 60 (years)","AMR","Americas","SUR",17.39,20.49,18.93
"1242","Suriname",2000,"Life expectancy at birth (years)","AMR","Americas","SUR",67.13,72.98,69.94
"1243","Suriname",2010,"Life expectancy at age 60 (years)","AMR","Americas","SUR",18.05,21.55,19.87
"1244","Suriname",2010,"Life expectancy at birth (years)","AMR","Americas","SUR",68.71,75.12,71.83
"1245","Suriname",2015,"Life expectancy at age 60 (years)","AMR","Americas","SUR",17.76,21.76,19.84
"1246","Suriname",2015,"Life expectancy at birth (years)","AMR","Americas","SUR",69.5,75.85,72.6
"1247","Suriname",2019,"Life expectancy at age 60 (years)","AMR","Americas","SUR",16.37,20.45,18.46
"1248","Suriname",2019,"Life expectancy at birth (years)","AMR","Americas","SUR",68.5,74.63,71.48
"1249","Sweden",2000,"Life expectancy at age 60 (years)","EUR","Europe","SWE",20.59,24.07,22.42
"1250","Sweden",2000,"Life expectancy at birth (years)","EUR","Europe","SWE",77.28,81.79,79.57
"1251","Sweden",2010,"Life expectancy at age 60 (years)","EUR","Europe","SWE",22.2,25,23.66
"1252","Sweden",2010,"Life expectancy at birth (years)","EUR","Europe","SWE",79.41,83.15,81.3
"1253","Sweden",2015,"Life expectancy at age 60 (years)","EUR","Europe","SWE",22.7,25.25,24.02
"1254","Sweden",2015,"Life expectancy at birth (years)","EUR","Europe","SWE",79.97,83.5,81.75
"1255","Sweden",2019,"Life expectancy at age 60 (years)","EUR","Europe","SWE",23.34,25.59,24.5
"1256","Sweden",2019,"Life expectancy at birth (years)","EUR","Europe","SWE",80.83,83.97,82.4
"1257","Switzerland",2000,"Life expectancy at age 60 (years)","EUR","Europe","CHE",20.84,24.8,22.99
"1258","Switzerland",2000,"Life expectancy at birth (years)","EUR","Europe","CHE",76.89,82.35,79.72
"1259","Switzerland",2010,"Life expectancy at age 60 (years)","EUR","Europe","CHE",22.86,26.19,24.65
"1260","Switzerland",2010,"Life expectancy at birth (years)","EUR","Europe","CHE",80.03,84.18,82.19
"1261","Switzerland",2015,"Life expectancy at age 60 (years)","EUR","Europe","CHE",23.3,26.23,24.84
"1262","Switzerland",2015,"Life expectancy at birth (years)","EUR","Europe","CHE",80.64,84.5,82.61
"1263","Switzerland",2019,"Life expectancy at age 60 (years)","EUR","Europe","CHE",24.09,26.65,25.43
"1264","Switzerland",2019,"Life expectancy at birth (years)","EUR","Europe","CHE",81.75,85.08,83.45
"1265","Syrian Arab Republic",2000,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","SYR",17.41,17.98,17.63
"1266","Syrian Arab Republic",2000,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","SYR",70.35,72.71,71.46
"1267","Syrian Arab Republic",2010,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","SYR",18.89,19.63,19.21
"1268","Syrian Arab Republic",2010,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","SYR",73.2,75.63,74.35
"1269","Syrian Arab Republic",2015,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","SYR",15.49,16.99,16.23
"1270","Syrian Arab Republic",2015,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","SYR",60.88,68.37,64.4
"1271","Syrian Arab Republic",2019,"Life expectancy at age 60 (years)","EMR","Eastern Mediterranean","SYR",18.22,19.28,18.72
"1272","Syrian Arab Republic",2019,"Life expectancy at birth (years)","EMR","Eastern Mediterranean","SYR",71.18,74.26,72.67
"1273","Tajikistan",2000,"Life expectancy at age 60 (years)","EUR","Europe","TJK",16.43,17.98,17.2
"1274","Tajikistan",2000,"Life expectancy at birth (years)","EUR","Europe","TJK",63.53,67.77,65.58
"1275","Tajikistan",2010,"Life expectancy at age 60 (years)","EUR","Europe","TJK",14.71,16.65,15.62
"1276","Tajikistan",2010,"Life expectancy at birth (years)","EUR","Europe","TJK",66.04,70.19,68.01
"1277","Tajikistan",2015,"Life expectancy at age 60 (years)","EUR","Europe","TJK",14.46,16.67,15.51
"1278","Tajikistan",2015,"Life expectancy at birth (years)","EUR","Europe","TJK",66.69,70.82,68.66
"1279","Tajikistan",2019,"Life expectancy at age 60 (years)","EUR","Europe","TJK",15.1,17.19,16.12
"1280","Tajikistan",2019,"Life expectancy at birth (years)","EUR","Europe","TJK",67.58,71.55,69.5
"1281","Thailand",2000,"Life expectancy at age 60 (years)","SEAR","South-East Asia","THA",19.35,22.1,20.77
"1282","Thailand",2000,"Life expectancy at birth (years)","SEAR","South-East Asia","THA",67.52,75.2,71.25
"1283","Thailand",2010,"Life expectancy at age 60 (years)","SEAR","South-East Asia","THA",21.7,23.81,22.82
"1284","Thailand",2010,"Life expectancy at birth (years)","SEAR","South-East Asia","THA",73.24,79.3,76.25
"1285","Thailand",2015,"Life expectancy at age 60 (years)","SEAR","South-East Asia","THA",22.16,24.73,23.53
"1286","Thailand",2015,"Life expectancy at birth (years)","SEAR","South-East Asia","THA",74.13,80.7,77.41
"1287","Thailand",2019,"Life expectancy at age 60 (years)","SEAR","South-East Asia","THA",22.12,24.84,23.57
"1288","Thailand",2019,"Life expectancy at birth (years)","SEAR","South-East Asia","THA",74.36,81.04,77.7
"1289","The former Yugoslav Republic of Macedonia",2000,"Life expectancy at age 60 (years)","EUR","Europe","MKD",15.17,17.67,16.44
"1290","The former Yugoslav Republic of Macedonia",2000,"Life expectancy at birth (years)","EUR","Europe","MKD",68.86,73.48,71.11
"1291","The former Yugoslav Republic of Macedonia",2010,"Life expectancy at age 60 (years)","EUR","Europe","MKD",16.11,18.75,17.46
"1292","The former Yugoslav Republic of Macedonia",2010,"Life expectancy at birth (years)","EUR","Europe","MKD",70.92,75.4,73.11
"1293","The former Yugoslav Republic of Macedonia",2015,"Life expectancy at age 60 (years)","EUR","Europe","MKD",16.57,19.18,17.9
"1294","The former Yugoslav Republic of Macedonia",2015,"Life expectancy at birth (years)","EUR","Europe","MKD",71.67,75.87,73.73
"1295","The former Yugoslav Republic of Macedonia",2019,"Life expectancy at age 60 (years)","EUR","Europe","MKD",16.97,19.64,18.33
"1296","The former Yugoslav Republic of Macedonia",2019,"Life expectancy at birth (years)","EUR","Europe","MKD",72.84,76.87,74.82
"1297","Timor-Leste",2000,"Life expectancy at age 60 (years)","SEAR","South-East Asia","TLS",17.72,17.98,17.86
"1298","Timor-Leste",2000,"Life expectancy at birth (years)","SEAR","South-East Asia","TLS",61.95,63.4,62.67
"1299","Timor-Leste",2010,"Life expectancy at age 60 (years)","SEAR","South-East Asia","TLS",17.7,18.81,18.28
"1300","Timor-Leste",2010,"Life expectancy at birth (years)","SEAR","South-East Asia","TLS",66.79,69.36,68.06
"1301","Timor-Leste",2015,"Life expectancy at age 60 (years)","SEAR","South-East Asia","TLS",17.18,18.82,18.02
"1302","Timor-Leste",2015,"Life expectancy at birth (years)","SEAR","South-East Asia","TLS",67.31,70.49,68.87
"1303","Timor-Leste",2019,"Life expectancy at age 60 (years)","SEAR","South-East Asia","TLS",16.92,18.87,17.9
"1304","Timor-Leste",2019,"Life expectancy at birth (years)","SEAR","South-East Asia","TLS",67.93,71.41,69.62
"1305","Togo",2000,"Life expectancy at age 60 (years)","AFR","Africa","TGO",14.05,17.35,15.68
"1306","Togo",2000,"Life expectancy at birth (years)","AFR","Africa","TGO",53.9,58.13,55.95
"1307","Togo",2010,"Life expectancy at age 60 (years)","AFR","Africa","TGO",14.15,17.82,15.93
"1308","Togo",2010,"Life expectancy at birth (years)","AFR","Africa","TGO",57.04,61.83,59.33
"1309","Togo",2015,"Life expectancy at age 60 (years)","AFR","Africa","TGO",14.79,18.27,16.49
"1310","Togo",2015,"Life expectancy at birth (years)","AFR","Africa","TGO",59.24,64.83,61.92
"1311","Togo",2019,"Life expectancy at age 60 (years)","AFR","Africa","TGO",15.44,18.65,17.03
"1312","Togo",2019,"Life expectancy at birth (years)","AFR","Africa","TGO",61.52,67.23,64.27
"1313","Tonga",2000,"Life expectancy at age 60 (years)","WPR","Western Pacific","TON",15.5,20.79,17.99
"1314","Tonga",2000,"Life expectancy at birth (years)","WPR","Western Pacific","TON",68.04,74.2,70.92
"1315","Tonga",2010,"Life expectancy at age 60 (years)","WPR","Western Pacific","TON",16.66,21.21,18.93
"1316","Tonga",2010,"Life expectancy at birth (years)","WPR","Western Pacific","TON",69.14,75.5,72.22
"1317","Tonga",2015,"Life expectancy at age 60 (years)","WPR","Western Pacific","TON",16.82,21.14,18.89
"1318","Tonga",2015,"Life expectancy at birth (years)","WPR","Western Pacific","TON",69.45,75.54,72.33
"1319","Tonga",2019,"Life expectancy at age 60 (years)","WPR","Western Pacific","TON",17.04,21.16,19.03
